data,data de último acesso,id,turmaTrilha,atividadesFeitas,atividadesCorretas,atividadesGerais
2021-07-26,2021-05-05,738086,1682367,0,0,
2021-07-26,2021-05-07,578105,12400411,0,0,
2021-07-26,2021-06-24,577866,12400511,0,0,
2021-07-26,2021-04-13,730362,1679392,0,0,
2021-07-26,2021-05-03,753764,1699200,0,0,
2021-07-26,2021-07-05,605425,22401531,0,0,
2021-07-26,2021-04-15,605385,22401831,0,0,
2021-07-26,2021-07-21,727030,1695466,0,0,
2021-07-26,2021-04-21,594125,12405831,0,0,
2021-07-26,2021-04-13,724808,1675707,0,0,
2021-07-26,2021-04-01,592718,12403931,0,0,
2021-07-26,2021-07-02,768756,1687897,0,0,
2021-07-26,2021-07-05,571478,11406411,0,0,
2021-07-26,2021-05-03,751624,1684547,0,0,
2021-07-26,2021-04-16,570604,11412311,0,0,
2021-07-26,2021-07-26,595113,12407731,0,0,
2021-07-26,2021-06-28,573575,11411311,0,0,
2021-07-26,2021-07-06,571276,11405611,0,0,
2021-07-26,2021-07-16,610308,25401531,0,0,
2021-07-26,2021-04-13,731533,1671547,0,0,
2021-07-26,2021-04-13,736369,1682038,0,0,
2021-07-26,2021-07-05,570985,11406311,0,0,
2021-07-26,2021-04-07,576651,12400113,0,0,
2021-07-26,2021-04-13,734965,1676509,0,0,
2021-07-26,2021-04-22,608552,24400931,0,0,
2021-07-26,2021-06-02,775116,12401131,0,0,
2021-07-26,2021-06-02,775278,12400311,0,0,
2021-07-26,2021-07-08,572421,11407011,0,0,
2021-07-26,2021-04-13,725014,1680192,0,0,
2021-07-26,2021-06-09,488746,22403531,0,0,
2021-07-26,2021-05-17,571971,11406611,0,0,
2021-07-26,2021-06-01,601433,21405531,0,0,
2021-07-26,2021-04-20,588591,11405931,0,0,
2021-07-26,2021-04-13,737337,1681993,0,0,
2021-07-26,2021-04-16,585166,11400131,0,0,
2021-07-26,2021-04-27,611951,25403031,0,0,
2021-07-26,2021-07-17,577783,12401311,0,0,
2021-07-26,2021-04-14,577762,12400311,0,0,
2021-07-26,2021-07-13,594354,12406531,0,0,
2021-07-26,2021-05-03,751794,1678895,0,0,
2021-07-26,2021-04-21,595066,12407131,0,0,
2021-07-26,2021-07-14,736212,1663959,0,0,
2021-07-26,2021-04-23,571578,11405911,0,0,
2021-07-26,2021-07-23,594047,12405731,0,0,
2021-07-26,2021-04-22,589720,12405331,0,0,
2021-07-26,2021-04-13,736559,1665227,0,0,
2021-07-26,2021-04-03,584176,22400511,0,0,
2021-07-26,2021-04-03,601653,21400931,0,0,
2021-07-26,2021-04-13,728635,1690507,0,0,
2021-07-26,2021-07-01,732816,1674979,0,0,
2021-07-26,2021-07-01,737590,1662282,0,0,
2021-07-26,2021-04-13,601508,21405631,0,0,
2021-07-26,2021-07-29,594863,12407431,0,0,
2021-07-26,2021-04-13,731354,1674148,0,0,
2021-07-26,2021-04-13,584559,25400511,0,0,
2021-07-26,2021-03-26,572522,11407411,0,0,
2021-07-26,2021-04-15,606451,22403531,0,0,
2021-07-26,2021-06-02,773031,23400231,0,0,
2021-07-26,2021-07-22,728295,1661507,0,0,
2021-07-26,2021-05-03,754273,1657913,0,0,
2021-07-26,2021-07-21,572288,11407511,0,0,
2021-07-26,2021-04-13,736738,1686174,0,0,
2021-07-26,2021-07-06,738875,1671273,0,0,
2021-07-26,2021-04-13,724841,1683902,0,0,
2021-07-26,2021-07-27,486784,22403631,0,0,
2021-07-26,2021-05-03,751704,1657903,0,0,
2021-07-26,2021-04-13,736083,1661785,0,0,
2021-07-26,2021-06-21,572433,11408011,0,0,
2021-07-26,2021-04-13,726597,1668609,0,0,
2021-07-26,2021-04-22,571640,11407911,0,0,
2021-07-26,2021-04-13,728998,1697818,0,0,
2021-07-26,2021-05-05,578059,12401211,0,0,
2021-07-26,2021-04-13,730156,1675798,0,0,
2021-07-26,2021-07-07,726243,1679971,0,0,
2021-07-26,2021-04-13,723912,1655682,0,0,
2021-07-26,2021-04-13,738486,1679355,0,0,
2021-07-26,2021-05-07,589414,12400133,0,0,
2021-07-26,2021-04-13,733209,1666048,0,0,
2021-07-26,2021-04-13,724590,1662319,0,0,
2021-07-26,2021-05-27,768628,1688763,0,0,
2021-07-26,2021-05-12,573363,11407011,0,0,
2021-07-26,2021-04-08,601358,21400432,0,0,
2021-07-26,2021-06-02,773293,12400211,0,0,
2021-07-26,2021-05-03,753467,1689153,0,0,
2021-07-26,2021-05-03,753461,1680612,0,0,
2021-07-26,2021-07-12,600497,21404231,0,0,
2021-07-26,2021-05-14,726313,1682358,0,0,
2021-07-26,2021-04-01,586068,11400831,0,0,
2021-07-26,2021-07-26,593402,12406031,0,0,
2021-07-26,2021-07-05,773010,11401111,0,0,
2021-07-26,2021-04-13,731355,1666182,0,0,
2021-07-26,2021-07-25,571294,11405611,0,0,
2021-07-26,2021-04-05,611469,25402631,0,0,
2021-07-26,2021-07-29,593751,12406431,0,0,
2021-07-26,2021-05-31,728229,1693720,0,0,
2021-07-26,2021-04-13,735378,1662234,0,0,
2021-07-26,2021-04-22,590201,12405631,0,0,
2021-07-26,2021-07-07,768817,1671621,0,0,
2021-07-26,2021-06-23,579367,12402211,0,0,
2021-07-26,2021-06-02,727869,1679952,0,0,
2021-07-26,2021-04-13,730307,1681976,0,0,
2021-07-26,2021-04-17,573032,11408611,0,0,
2021-07-26,2021-04-13,731853,1674436,0,0,
2021-07-26,2021-04-13,731582,1670533,0,0,
2021-07-26,2021-06-29,733245,1662746,0,0,
2021-07-26,2021-04-12,578198,12404111,0,0,
2021-07-26,2021-04-28,585075,25400511,0,0,
2021-07-26,2021-05-12,586298,11400831,0,0,
2021-07-26,2021-05-21,588477,11405631,0,0,
2021-07-26,2021-04-13,725690,1713646,0,0,
2021-07-26,2021-06-06,585415,11400431,0,0,
2021-07-26,2021-07-22,594739,12407531,0,0,
2021-07-26,2021-05-02,489705,24402031,0,0,
2021-07-26,2021-04-13,733586,1671621,0,0,
2021-07-26,2021-04-13,734594,1663479,0,0,
2021-07-26,2021-07-07,737777,1665918,0,0,
2021-07-26,2021-05-24,572938,11409011,0,0,
2021-07-26,2021-06-29,573552,11409211,0,0,
2021-07-26,2021-04-13,731909,1682365,0,0,
2021-07-26,2021-03-26,571512,11405811,0,0,
2021-07-26,2021-05-03,751257,1665004,0,0,
2021-07-26,2021-04-16,582120,12406311,0,0,
2021-07-26,2021-05-14,586100,11400531,0,0,
2021-07-26,2021-04-16,573128,11409311,0,0,
2021-07-26,2021-07-28,489308,24400631,0,0,
2021-07-26,2021-04-05,588383,11405731,0,0,
2021-07-26,2021-05-27,768807,1691442,0,0,
2021-07-26,2021-07-13,583161,21401011,0,0,
2021-07-26,2021-05-12,594817,12407531,0,0,
2021-07-26,2021-04-16,579364,12404211,0,0,
2021-07-26,2021-05-03,752613,1719773,0,0,
2021-07-26,2021-05-21,602908,21407131,0,0,
2021-07-26,2021-06-21,595961,12407931,0,0,
2021-07-26,2021-07-27,594969,12406531,0,0,
2021-07-26,2021-03-17,492022,"1723265,24400231",0,0,
2021-07-26,2021-06-25,574265,11411011,0,0,
2021-07-26,2021-07-23,573134,11408711,0,0,
2021-07-26,2021-04-13,736763,1682660,0,0,
2021-07-26,2021-07-30,605937,22400831,0,0,
2021-07-26,2021-04-13,586017,11401331,0,0,
2021-07-26,2021-04-13,737702,1657319,0,0,
2021-07-26,2021-07-26,609800,24401331,0,0,2.0
2021-07-26,2021-06-08,608389,24401431,0,0,
2021-07-26,2021-04-13,727099,1701635,0,0,
2021-07-26,2021-05-26,514369,1710548,0,0,
2021-07-26,2021-06-08,486412,22402531,0,0,
2021-07-26,2021-06-09,579187,12403811,0,0,
2021-07-26,2021-04-14,578815,12404411,0,0,
2021-07-26,2021-04-13,737789,1675918,0,0,
2021-07-26,2021-07-05,603174,21407131,0,0,
2021-07-26,2021-04-19,571777,11407311,0,0,
2021-07-26,2021-05-03,751812,1753107,0,0,
2021-07-26,2021-04-13,725125,1678263,0,0,
2021-07-26,2021-05-03,754483,1674716,0,0,
2021-07-26,2021-07-28,602501,21406831,0,0,1.0
2021-07-26,2021-07-26,586021,11400631,0,0,
2021-07-26,2021-04-12,593652,12405831,0,0,
2021-07-26,2021-05-19,611839,25401031,0,0,
2021-07-26,2021-04-12,596225,12408331,0,0,
2021-07-26,2021-05-23,591874,12403031,0,0,
2021-07-26,2021-05-03,753103,1683059,0,0,
2021-07-26,2021-04-13,729410,1675544,0,0,
2021-07-26,2021-07-08,726909,1666458,0,0,
2021-07-26,2021-06-22,595983,12408431,0,0,
2021-07-26,2021-07-25,736430,1662857,0,0,
2021-07-26,2021-04-13,735517,1686159,0,0,
2021-07-26,2021-07-26,567483,11400611,0,0,
2021-07-26,2021-04-13,727462,1663135,0,0,
2021-07-26,2021-05-03,753195,1689146,0,0,
2021-07-26,2021-04-13,727811,1670032,0,0,
2021-07-26,2021-04-22,574351,11410511,0,0,
2021-07-26,2021-04-13,725045,1683418,0,0,
2021-07-26,2021-04-12,568974,11403811,0,0,
2021-07-26,2021-07-06,609189,24401931,0,0,
2021-07-26,2021-04-13,728571,1679929,0,0,
2021-07-26,2021-07-29,603023,21407531,0,0,1.0
2021-07-26,2021-04-13,587309,11405231,0,0,
2021-07-26,2021-04-13,735135,1676786,0,0,
2021-07-26,2021-04-13,728958,1671081,0,0,
2021-07-26,2021-04-13,726775,1671081,0,0,
2021-07-26,2021-04-13,733726,1661955,0,0,
2021-07-26,2021-05-03,754014,1678886,0,0,
2021-07-26,2021-04-20,584713,11400132,0,0,
2021-07-26,2021-06-21,586838,11400132,0,0,
2021-07-26,2021-04-13,734275,1702068,0,0,
2021-07-26,2021-04-24,609061,24401031,0,0,
2021-07-26,2021-07-21,773136,12400431,0,0,
2021-07-26,2021-06-29,596097,12408931,0,0,
2021-07-26,2021-05-03,752621,1671475,0,0,
2021-07-26,2021-05-03,754413,1680612,0,0,
2021-07-26,2021-06-24,578946,12402311,0,0,
2021-07-26,2021-04-13,735376,1679246,0,0,
2021-07-26,2021-07-08,493146,25401531,0,0,
2021-07-26,2021-05-18,595100,12406531,0,0,
2021-07-26,2021-07-04,584609,24400311,0,0,
2021-07-26,2021-06-28,750962,1666192,0,0,
2021-07-26,2021-06-03,753893,1666164,0,0,
2021-07-26,2021-07-18,609639,24402131,0,0,
2021-07-26,2021-03-26,599402,21402531,0,0,
2021-07-26,2021-03-26,596692,12409731,0,0,
2021-07-26,2021-06-17,733989,1691445,0,0,
2021-07-26,2021-05-03,753416,1684483,0,0,
2021-07-26,2021-05-07,593360,12406731,0,0,
2021-07-26,2021-05-03,752205,1682206,0,0,
2021-07-26,2021-06-02,774987,11400711,0,0,
2021-07-26,2021-06-15,574769,11411511,0,0,
2021-07-26,2021-04-13,738496,1686489,0,0,
2021-07-26,2021-07-27,773183,11400711,0,0,
2021-07-26,2021-05-14,735882,1675798,0,0,
2021-07-26,2021-06-02,773646,11400611,0,0,
2021-07-26,2021-07-28,774804,11400811,0,0,2.0
2021-07-26,2021-03-26,611091,25401931,0,0,
2021-07-26,2021-04-15,604113,21408131,0,0,
2021-07-26,2021-04-13,734245,1670475,0,0,
2021-07-26,2021-05-03,753877,1683059,0,0,
2021-07-26,2021-04-22,586888,11403031,0,0,
2021-07-26,2021-04-27,568947,11403211,0,0,
2021-07-26,2021-04-13,577341,12400113,0,0,
2021-07-26,2021-05-21,579350,12403011,0,0,
2021-07-26,2021-03-26,598383,21401631,0,0,
2021-07-26,2021-07-09,596805,12410731,0,0,
2021-07-26,2021-07-27,580146,12403411,0,0,2.0
2021-07-26,2021-04-10,582784,21400911,0,0,
2021-07-26,2021-06-03,575408,11411911,0,0,
2021-07-26,2021-06-21,725193,1682356,0,0,
2021-07-26,2021-07-22,610094,25401031,0,0,
2021-07-26,2021-07-26,735175,1679264,0,0,2.0
2021-07-26,2021-05-03,575386,11412111,0,0,
2021-07-26,2021-07-29,597047,12400231,0,0,
2021-07-26,2021-06-30,590058,12400133,0,0,
2021-07-26,2021-04-26,611792,25403731,0,0,
2021-07-26,2021-05-03,753249,1657913,0,0,
2021-07-26,2021-05-03,753725,1693061,0,0,
2021-07-26,2021-07-26,732350,1682362,0,0,
2021-07-26,2021-04-13,727808,1657354,0,0,
2021-07-26,2021-05-21,491279,25400731,0,0,
2021-07-26,2021-05-03,752982,1677078,0,0,
2021-07-26,2021-07-27,732904,1657319,0,0,1.0
2021-07-26,2021-04-27,587004,11402931,0,0,
2021-07-26,2021-04-13,724518,1686370,0,0,
2021-07-26,2021-03-26,574188,11410611,0,0,
2021-07-26,2021-07-05,607905,23401531,0,0,
2021-07-26,2021-04-13,735652,1713656,0,0,
2021-07-26,2021-05-22,492580,24400331,0,0,
2021-07-26,2021-05-03,579965,12404111,0,0,
2021-07-26,2021-06-18,596722,12409731,0,0,
2021-07-26,2020-09-25,494745,1673210,0,0,
2021-07-26,2020-02-07,386734,1665170,0,0,
2021-07-26,2021-06-02,775388,21400831,0,0,
2021-07-26,2021-06-02,774747,21401631,0,0,
2021-07-26,2021-07-23,734371,1687897,0,0,
2021-07-26,2021-04-15,580345,12403911,0,0,
2021-07-26,2021-04-13,727279,1690524,0,0,
2021-07-26,2021-06-19,596838,12410731,0,0,
2021-07-26,2021-04-13,724364,1663228,0,0,
2021-07-26,2021-07-28,575705,11413311,0,0,2.0
2021-07-26,2021-06-28,731450,1670157,0,0,
2021-07-26,2021-07-27,575661,11412511,0,0,
2021-07-26,2021-05-26,594749,12407931,0,0,
2021-07-26,2021-05-03,751638,1656451,0,0,
2021-07-26,2021-05-03,753346,1682451,0,0,
2021-07-26,2021-04-13,735270,1656191,0,0,
2021-07-26,2021-04-13,730751,1686163,0,0,
2021-07-26,2021-04-13,727449,1670496,0,0,
2021-07-26,2021-04-13,738412,1686455,0,0,
2021-07-26,2021-07-09,729561,1683646,0,0,
2021-07-26,2021-04-13,734788,1662923,0,0,
2021-07-26,2021-04-15,588453,11405031,0,0,
2021-07-26,2021-04-13,737308,1686159,0,0,
2021-07-26,2021-06-23,729023,1656695,0,0,
2021-07-26,2021-05-06,575785,11412911,0,0,
2021-07-26,2021-04-13,724055,1668620,0,0,
2021-07-26,2021-06-01,607864,24401831,0,0,
2021-07-26,2021-05-03,751683,1656160,0,0,
2021-07-26,2021-05-20,589982,12400231,0,0,
2021-07-26,2021-07-07,736824,1674923,0,0,
2021-07-26,2021-04-13,737936,1665960,0,0,
2021-07-26,2021-07-28,575649,11412611,0,0,
2021-07-26,2021-07-10,728348,1668309,0,0,
2021-07-26,2021-05-12,607933,24401731,0,0,
2021-07-26,2021-05-27,768650,1688769,0,0,
2021-07-26,2021-05-03,751327,1656425,0,0,
2021-07-26,2021-05-05,596822,12409931,0,0,
2021-07-26,2021-04-13,727846,1655579,0,0,
2021-07-26,2021-06-02,774790,11400911,0,0,
2021-07-26,2021-04-13,738413,1663876,0,0,
2021-07-26,2021-04-13,728712,1697811,0,0,
2021-07-26,2021-07-26,737189,1662775,0,0,1.0
2021-07-26,2021-06-02,775599,23900201,0,0,
2021-07-26,2021-06-11,610185,25400231,0,0,
2021-07-26,2021-05-03,753990,1678901,0,0,
2021-07-26,2021-07-28,727523,1697561,0,0,5.0
2021-07-26,2021-04-03,575663,11413311,0,0,
2021-07-26,2021-07-01,724004,1675659,0,0,
2021-07-26,2021-04-14,580274,12403411,0,0,
2021-07-26,2021-05-10,579514,12403311,0,0,
2021-07-26,2021-04-18,589513,12400431,0,0,
2021-07-26,2021-04-13,733790,1668702,0,0,
2021-07-26,2021-04-13,728351,1677386,0,0,
2021-07-26,2021-05-21,575677,11412811,0,0,
2021-07-26,2021-04-13,726477,1701994,0,0,
2021-07-26,2021-06-30,584725,11400232,0,0,
2021-07-26,2021-06-30,725326,1668459,0,0,
2021-07-26,2021-04-13,736683,1683448,0,0,
2021-07-26,2021-07-05,729798,1671477,0,0,
2021-07-26,2021-03-26,589374,12400631,0,0,
2021-07-26,2021-07-08,575758,11413711,0,0,
2021-07-26,2021-04-01,585390,11400831,0,0,
2021-07-26,2021-06-08,584224,23400211,0,0,
2021-07-26,2021-05-03,752815,1706155,0,0,
2021-07-26,2021-04-14,590723,12401231,0,0,
2021-07-26,2021-05-03,752444,1675892,0,0,
2021-07-26,2021-07-05,609074,24402331,0,0,
2021-07-26,2021-07-23,732453,1656146,0,0,
2021-07-26,2021-04-13,727594,1671164,0,0,
2021-07-26,2021-05-03,754252,1686735,0,0,
2021-07-26,2021-04-13,737325,1671026,0,0,
2021-07-26,2021-04-09,603856,22401631,0,0,
2021-07-26,2021-05-03,753341,1666191,0,0,
2021-07-26,2021-05-03,753902,1719768,0,0,
2021-07-26,2021-07-19,582160,12407411,0,0,
2021-07-26,2021-04-12,585425,11400331,0,0,
2021-07-26,2021-05-03,754407,1675917,0,0,
2021-07-26,2021-05-20,600222,21403331,0,0,
2021-07-26,2021-03-26,591235,12402131,0,0,
2021-07-26,2021-06-18,730687,1670189,0,0,
2021-07-26,2021-04-13,726022,1678263,0,0,
2021-07-26,2021-05-03,751187,1664979,0,0,
2021-07-26,2021-07-29,733405,1671714,0,0,5.0
2021-07-26,2021-05-05,584960,24400411,0,0,
2021-07-26,2021-06-02,774069,11400631,0,0,
2021-07-26,2021-05-20,573312,11408911,0,0,
2021-07-26,2021-04-13,730270,1694377,0,0,
2021-07-26,2021-04-13,733237,1691443,0,0,
2021-07-26,2021-03-26,579930,12404211,0,0,
2021-07-26,2021-04-13,729290,1679922,0,0,
2021-07-26,2021-05-03,754309,1673084,0,0,
2021-07-26,2021-06-02,773621,22401731,0,0,
2021-07-26,2021-04-13,733021,1663876,0,0,
2021-07-26,2021-06-02,774325,"22400531,22900201",0,0,
2021-07-26,2021-04-21,598339,21403031,0,0,
2021-07-26,2021-04-19,600216,21403031,0,0,
2021-07-26,2021-07-08,768649,1688769,0,0,
2021-07-26,2021-06-24,734460,1676597,0,0,
2021-07-26,2021-07-03,575283,11411511,0,0,
2021-07-26,2021-07-27,590889,12400931,0,0,1.0
2021-07-26,2021-06-19,578664,12403011,0,0,
2021-07-26,2021-04-16,601614,21400931,0,0,
2021-07-26,2021-06-29,608769,24401131,0,0,
2021-07-26,2021-07-28,604590,22400731,0,0,
2021-07-26,2021-05-03,754075,1666191,0,0,
2021-07-26,2021-04-13,731061,1691443,0,0,
2021-07-26,2021-05-23,568513,11404411,0,0,
2021-07-26,2021-05-07,569356,11402511,0,0,
2021-07-26,2021-07-06,571073,11406411,0,0,
2021-07-26,2021-03-26,581415,12405011,0,0,
2021-07-26,2021-04-13,731850,1697594,0,0,
2021-07-26,2021-04-13,728548,1662711,0,0,
2021-07-26,2021-07-27,592918,12403931,0,0,1.0
2021-07-26,2021-05-03,751142,1657865,0,0,
2021-07-26,2021-04-13,726116,1675573,0,0,
2021-07-26,2021-06-21,607727,23400831,0,0,
2021-07-26,2021-04-29,566683,11400611,0,0,
2021-07-26,2021-06-29,569511,11403011,0,0,
2021-07-26,2021-07-08,593254,12404631,0,0,
2021-07-26,2021-04-21,581425,12405211,0,0,
2021-07-26,2021-04-13,730713,1692448,0,0,
2021-07-26,2021-03-26,608556,24401431,0,0,
2021-07-26,2021-05-03,754636,1673153,0,0,
2021-07-26,2021-07-18,604484,22401531,0,0,
2021-07-26,2021-06-21,580031,12403611,0,0,
2021-07-26,2021-04-13,725358,1664084,0,0,
2021-07-26,2021-04-26,569340,11402811,0,0,
2021-07-26,2021-05-03,751468,1710536,0,0,
2021-07-26,2021-05-03,587441,11404231,0,0,
2021-07-26,2021-04-13,729597,1697818,0,0,
2021-07-26,2020-10-27,519183,22400111,0,0,
2021-07-26,2021-04-12,592533,12404731,0,0,
2021-07-26,2021-07-21,773281,12400111,0,0,
2021-07-26,2021-06-02,773095,12401031,0,0,
2021-07-26,2021-04-13,581422,12405111,0,0,
2021-07-26,2021-05-03,751827,1686721,0,0,
2021-07-26,2021-04-13,736574,1680273,0,0,
2021-07-26,2021-06-29,594936,12407731,0,0,
2021-07-26,2021-04-13,728009,1686350,0,0,
2021-07-26,2021-06-08,773640,25400111,0,0,
2021-07-26,2021-05-03,753471,1682206,0,0,
2021-07-26,2021-04-13,733190,1679355,0,0,
2021-07-26,2021-06-23,569609,11403311,0,0,
2021-07-26,2021-06-19,736107,1671687,0,0,
2021-07-26,2021-04-13,732976,1697832,0,0,
2021-07-26,2021-04-27,588597,11404231,0,0,
2021-07-26,2021-06-19,597360,21400631,0,0,
2021-07-26,2021-04-18,517715,25404031,0,0,
2021-07-26,2021-04-13,571264,11406411,0,0,
2021-07-26,2021-05-03,753520,1674676,0,0,
2021-07-26,2021-07-06,738547,1674880,0,0,
2021-07-26,2021-05-17,593062,12404031,0,0,
2021-07-26,2021-05-13,723677,1675659,0,0,
2021-07-26,2021-04-09,520427,23900101,0,0,
2021-07-26,2021-05-03,754159,1706155,0,0,
2021-07-26,2021-04-13,729610,1666458,0,0,
2021-07-26,2021-04-13,724868,1668292,0,0,
2021-07-26,2021-07-28,775179,11400631,0,0,1.0
2021-07-26,2021-05-04,599344,21402631,0,0,
2021-07-26,2021-05-31,728501,1701074,0,0,
2021-07-26,2021-04-12,600079,21403531,0,0,
2021-07-26,2021-05-18,600417,21403931,0,0,
2021-07-26,2021-04-13,730912,1678087,0,0,
2021-07-26,2021-04-13,730787,1661684,0,0,
2021-07-26,2021-06-18,734185,1664071,0,0,
2021-07-26,2021-05-03,752289,1656197,0,0,
2021-07-26,2021-05-17,737714,1694397,0,0,
2021-07-26,2021-03-26,597608,21400332,0,0,
2021-07-26,2021-05-22,751934,1666239,0,0,
2021-07-26,2021-05-17,731767,1694397,0,0,
2021-07-26,2021-05-03,751695,1666258,0,0,
2021-07-26,2021-05-03,752332,1657903,0,0,
2021-07-26,2021-04-19,514883,24400411,0,0,
2021-07-26,2021-04-13,736223,1682366,0,0,
2021-07-26,2021-04-13,737633,1702035,0,0,
2021-07-26,2021-05-03,754711,1678901,0,0,
2021-07-26,2021-04-13,726039,1668560,0,0,
2021-07-26,2021-05-03,754552,1710529,0,0,
2021-07-26,2021-04-23,585735,11400531,0,0,
2021-07-26,2021-04-08,568859,11403011,0,0,
2021-07-26,2021-04-28,585149,11400131,0,0,
2021-07-26,2021-04-13,737739,1680600,0,0,
2021-07-26,2021-03-26,580429,12404411,0,0,
2021-07-26,2021-06-02,773950,11401111,0,0,
2021-07-26,2021-07-09,595998,12408031,0,0,
2021-07-26,2021-06-22,774855,11401611,0,0,
2021-07-26,2021-04-13,735566,1679326,0,0,
2021-07-26,2021-05-03,575635,11411811,0,0,
2021-07-26,2021-06-02,571427,11406311,0,0,
2021-07-26,2021-06-29,731389,1692489,0,0,
2021-07-26,2021-07-27,737941,1662775,0,0,2.0
2021-07-26,2021-05-01,573333,11411311,0,0,
2021-07-26,2021-04-02,591698,12402531,0,0,
2021-07-26,2021-04-13,596166,12408531,0,0,
2021-07-26,2021-04-13,737358,1702339,0,0,
2021-07-26,2021-06-28,731763,1674955,0,0,
2021-07-26,2021-07-22,733822,1679355,0,0,
2021-07-26,2021-07-07,572664,11411411,0,0,
2021-07-26,2021-07-30,735461,1656191,0,0,2.0
2021-07-26,2021-06-02,775283,11400231,0,0,
2021-07-26,2021-06-16,595547,12408031,0,0,
2021-07-26,2021-04-08,567003,11400212,0,0,
2021-07-26,2021-06-28,606037,22405031,0,0,
2021-07-26,2021-06-09,728441,1667726,0,0,
2021-07-26,2021-03-26,573533,11408611,0,0,
2021-07-26,2021-05-03,752605,1686733,0,0,
2021-07-26,2021-03-26,573404,11408811,0,0,
2021-07-26,2021-05-04,609641,24402031,0,0,
2021-07-26,2021-07-07,797264,12404631,0,0,
2021-07-26,2021-05-11,592092,12402931,0,0,
2021-07-26,2021-07-30,609190,24402131,0,0,
2021-07-26,2021-05-03,751782,1686740,0,0,
2021-07-26,2021-07-29,737671,1671704,0,0,5.0
2021-07-26,2021-04-20,611989,25403631,0,0,
2021-07-26,2021-05-20,572988,11409011,0,0,
2021-07-26,2021-06-22,489516,22401031,0,0,
2021-07-26,2021-07-01,774997,11401411,0,0,
2021-07-26,2021-04-13,733332,1702082,0,0,
2021-07-26,2021-04-23,611994,25400931,0,0,
2021-07-26,2021-04-23,607482,23400331,0,0,
2021-07-26,2021-04-16,598214,21400432,0,0,
2021-07-26,2021-04-08,606687,22405131,0,0,
2021-07-26,2021-05-03,572839,11409311,0,0,
2021-07-26,2021-03-26,595355,12408331,0,0,
2021-07-26,2021-04-13,737192,1671242,0,0,
2021-07-26,2021-07-07,736533,1663053,0,0,
2021-07-26,2021-04-13,733836,1667042,0,0,
2021-07-26,2021-04-13,730255,1662811,0,0,
2021-07-26,2021-04-01,574253,11411011,0,0,
2021-07-26,2021-04-14,567186,11400811,0,0,
2021-07-26,2021-05-28,735363,1697594,0,0,
2021-07-26,2021-07-28,596177,12409031,0,0,5.0
2021-07-26,2021-06-02,774800,22400531,0,0,
2021-07-26,2021-04-13,726992,1680178,0,0,
2021-07-26,2021-04-08,571919,11406611,0,0,
2021-07-26,2021-06-02,607292,23400132,0,0,
2021-07-26,2021-04-14,590566,12401531,0,0,
2021-07-26,2021-07-22,572221,11406711,0,0,
2021-07-26,2021-05-17,596816,12409331,0,0,
2021-07-26,2021-07-15,601217,21403231,0,0,
2021-07-26,2021-04-09,585629,11401731,0,0,
2021-07-26,2021-04-13,725978,1674138,0,0,
2021-07-26,2021-04-16,572577,11408011,0,0,
2021-07-26,2021-03-26,596521,12409431,0,0,
2021-07-26,2021-05-12,573776,11409811,0,0,
2021-07-26,2021-04-26,495241,25401531,0,0,
2021-07-26,2021-05-03,754526,1685377,0,0,
2021-07-26,2021-03-31,583579,21400511,0,0,
2021-07-26,2021-04-19,489909,24402331,0,0,
2021-07-26,2021-07-26,730800,1655769,0,0,13.0
2021-07-26,2021-05-03,751150,1747678,0,0,
2021-07-26,2021-06-02,774701,11400211,0,0,
2021-07-26,2021-03-26,581447,12404811,0,0,
2021-07-26,2021-07-07,734005,1679298,0,0,
2021-07-26,2021-04-15,576774,11414511,0,0,
2021-07-26,2021-04-14,575304,11412311,0,0,
2021-07-26,2021-06-03,738352,1671242,0,0,
2021-07-26,2021-04-13,730900,1676798,0,0,
2021-07-26,2021-04-29,596698,12409631,0,0,
2021-07-26,2021-05-03,750929,1656390,0,0,
2021-07-26,2021-07-02,596911,12409731,0,0,
2021-07-26,2021-06-02,774938,25400331,0,0,
2021-07-26,2021-05-04,569734,11403811,0,0,
2021-07-26,2021-05-03,751637,1665575,0,0,
2021-07-26,2021-04-05,577244,12400113,0,0,
2021-07-26,2021-05-21,601125,21400133,0,0,
2021-07-26,2021-05-31,600514,21403431,0,0,
2021-07-26,2021-06-14,732455,1662703,0,0,
2021-07-26,2021-07-29,574145,11406911,0,0,
2021-07-26,2021-05-03,752732,1682150,0,0,
2021-07-26,2021-06-02,775247,11400511,0,0,
2021-07-26,2021-05-04,596207,12409031,0,0,
2021-07-26,2021-06-02,773504,12400311,0,0,
2021-07-26,2021-06-17,586945,11402931,0,0,
2021-07-26,2021-04-22,584391,23400211,0,0,
2021-07-26,2021-04-13,732905,1686455,0,0,
2021-07-26,2021-06-22,585404,11401431,0,0,
2021-07-26,2021-04-16,573658,11410411,0,0,
2021-07-26,2021-04-13,733628,1678309,0,0,
2021-07-26,2021-04-13,727244,1675560,0,0,
2021-07-26,2021-06-21,605795,22402231,0,0,
2021-07-26,2021-04-30,597585,21400132,0,0,
2021-07-26,2021-04-13,726366,1696008,0,0,
2021-07-26,2021-05-03,751925,1677727,0,0,
2021-07-26,2021-04-13,730765,1682365,0,0,
2021-07-26,2021-06-16,774355,21407631,0,0,
2021-07-26,2021-04-14,592795,12404031,0,0,
2021-07-26,2021-05-31,573695,11410411,0,0,
